# p1_filt_x, p1_filt_y, p1_smoothed_x, p1_smoothed_y
1.714375719992765923e+01, 1.645003996598768481e+01, 8.110968203675980703e+00, 7.742467764374783457e+00
1.711427681924771704e+01, 1.642363504674665009e+01, 8.116283770806601794e+00, 7.752589786623289569e+00
1.708591628693040221e+01, 1.639486255802616199e+01, 8.124146165932994990e+00, 7.762499567424535840e+00
1.705556442059162947e+01, 1.636888933925656886e+01, 8.133035176191388160e+00, 7.769289852741286140e+00
1.702478751446135874e+01, 1.634306356500253088e+01, 8.139777612392707695e+00, 7.779609710005587431e+00
1.699689681945880437e+01, 1.631348901258118644e+01, 8.146125328342691319e+00, 7.789986930563390644e+00
1.696915743593431714e+01, 1.628517606915908189e+01, 8.154925361365071623e+00, 7.795727448582453256e+00
1.694159283839478647e+01, 1.625802434973203248e+01, 8.163825878353337728e+00, 7.802901832850937858e+00
1.691410407713041764e+01, 1.623103916349639775e+01, 8.172987867938457995e+00, 7.811350123042072546e+00
1.688441560699841304e+01, 1.619293137648538661e+01, 8.182185697528131740e+00, 7.819915294606829548e+00
1.685693299735405759e+01, 1.616730585640924289e+01, 8.187933772268468857e+00, 7.815432180289364261e+00
1.682583136570290705e+01, 1.612856537831008907e+01, 8.197023082500797031e+00, 7.825315316235631258e+00
1.679704148879745418e+01, 1.610386547057639106e+01, 8.200871505104650794e+00, 7.820024817340748058e+00
1.677038371364003311e+01, 1.607525053333550602e+01, 8.208621393149412526e+00, 7.830767326310722254e+00
1.673717893337570217e+01, 1.603378498054804169e+01, 8.217986261271057913e+00, 7.836770751521327405e+00
1.671082654241564924e+01, 1.600821202927082609e+01, 8.219071846310743723e+00, 7.828336928272974227e+00
1.668461617316877721e+01, 1.598153304577364331e+01, 8.228695431253974846e+00, 7.837538234953685290e+00
1.665835634470315441e+01, 1.595639172239728332e+01, 8.238163966004318439e+00, 7.845436606041080729e+00
1.663144436390626879e+01, 1.593214839125737470e+01, 8.247832142277173872e+00, 7.854989363820588544e+00
1.659603435413829686e+01, 1.590583743960106489e+01, 8.257009896864827780e+00, 7.865531580516166521e+00
1.656918332607023459e+01, 1.588200996997123582e+01, 8.258187499162055190e+00, 7.874206237008438691e+00
1.654242344970940337e+01, 1.585096750533048571e+01, 8.267275167748199038e+00, 7.885084052506228680e+00
1.651667083162582372e+01, 1.582633783238309988e+01, 8.275374687008085317e+00, 7.888109840741979184e+00
1.649096012099812114e+01, 1.579800508486955835e+01, 8.285268431895332242e+00, 7.897887802486884823e+00
1.646561342311391485e+01, 1.576885922836527776e+01, 8.294520348269811549e+00, 7.903693328667218410e+00
1.642325220469149727e+01, 1.570955002645553300e+01, 8.304107568893838831e+00, 7.908464948087029711e+00
1.639022828517036245e+01, 1.568646857624407254e+01, 8.294336828225544522e+00, 7.881909692574439852e+00
1.636247582658887012e+01, 1.566397023120761212e+01, 8.298442757961334237e+00, 7.893092847886961749e+00
1.633523438155584273e+01, 1.562754481066199119e+01, 8.306666395891083354e+00, 7.904568886996218957e+00
1.631084774522820879e+01, 1.560375617940782789e+01, 8.312981006094195990e+00, 7.901225716485076767e+00
1.628448665719573540e+01, 1.558144553937596299e+01, 8.323469785600837056e+00, 7.910946748325115685e+00
1.625852427951929968e+01, 1.555933933367723299e+01, 8.332765647859176283e+00, 7.922283119432721676e+00
1.623350400604383736e+01, 1.553049679812013828e+01, 8.342190541972170692e+00, 7.933853734473005126e+00
1.620905154434657192e+01, 1.550831030191568338e+01, 8.351088762828487333e+00, 7.938415508387590691e+00
1.618443933186773265e+01, 1.548630570258089634e+01, 8.361472160080861471e+00, 7.949725068242751824e+00
1.616067227186556465e+01, 1.546302884839947467e+01, 8.371759786532832592e+00, 7.961197879649692943e+00
1.613604965811844849e+01, 1.543497234023975828e+01, 8.382560860014523385e+00, 7.971260345112086476e+00
1.610916806140862434e+01, 1.540152447546836001e+01, 8.391734826706802153e+00, 7.976664335349024526e+00
1.608395688610254837e+01, 1.538020897437793266e+01, 8.398294272917476988e+00, 7.976828533828493661e+00
1.606066495092287383e+01, 1.535525138510180199e+01, 8.408116056082569401e+00, 7.988795645826819225e+00
1.603620119647480990e+01, 1.533385423540395642e+01, 8.418653450248051229e+00, 7.997034033503779504e+00
1.601228363985266867e+01, 1.530668513007576870e+01, 8.429124030368910780e+00, 8.008732061396232282e+00
1.598946109911642566e+01, 1.528375704632501098e+01, 8.438763437053260930e+00, 8.014908684243978954e+00
1.596651020241742458e+01, 1.526203310031666582e+01, 8.449795965910995577e+00, 8.025056686145379814e+00
1.594310673421181690e+01, 1.523499106035068706e+01, 8.461009749571475780e+00, 8.036313117242576354e+00
1.592048035107536563e+01, 1.521198448672415005e+01, 8.471048370808032857e+00, 8.042586735086986849e+00
1.589613723705150150e+01, 1.518330546941568748e+01, 8.482099167388009064e+00, 8.052614797503757416e+00
1.587336571624917347e+01, 1.516225315582948063e+01, 8.491089792649745505e+00, 8.057512955149585210e+00
1.585106709863568142e+01, 1.513897020511861236e+01, 8.502475590067716027e+00, 8.069230679405572815e+00
1.582697591276685323e+01, 1.511857991009946467e+01, 8.513732765235626943e+00, 8.078904842516074325e+00
1.580039366698176728e+01, 1.509816173808500039e+01, 8.524553114235622786e+00, 8.091239664420383448e+00
1.577844636117371380e+01, 1.507575069189048378e+01, 8.533849166312240442e+00, 8.103736111395836161e+00
1.574958068472927586e+01, 1.503990116091935647e+01, 8.545506526148814785e+00, 8.114202556718415948e+00
1.572339383247484790e+01, 1.500660228943747221e+01, 8.550427879020160660e+00, 8.113601285600584134e+00
1.569769008649924125e+01, 1.498650833610025934e+01, 8.557481071193603128e+00, 8.114938050408058601e+00
1.567571834439102751e+01, 1.496669855414632444e+01, 8.567220229583149660e+00, 8.127534151521320638e+00
1.565243134775490930e+01, 1.494708023311134149e+01, 8.579093234737298346e+00, 8.140135068226701520e+00
1.563111061764298526e+01, 1.492528919344962013e+01, 8.590532417856383773e+00, 8.152898037318506042e+00
1.560952103437510452e+01, 1.490488886090702714e+01, 8.602425893092833675e+00, 8.163852724112723891e+00
1.558810548312040822e+01, 1.488144548002664003e+01, 8.614674457204893443e+00, 8.175885126960116267e+00
1.556461183006901727e+01, 1.486221976163836622e+01, 8.626346522242377191e+00, 8.185526956440511981e+00
1.554325589107627792e+01, 1.484233467521251981e+01, 8.637779950183247735e+00, 8.198657038826240750e+00
1.552179953047711791e+01, 1.482295479014521966e+01, 8.650208563314855326e+00, 8.211162075651724734e+00
1.550064458236603393e+01, 1.480328932417300969e+01, 8.662597562611034974e+00, 8.224125964135353684e+00
1.547556955082356467e+01, 1.478389747609312543e+01, 8.675164659324401839e+00, 8.236857419287302307e+00
1.545464890448239537e+01, 1.476424562272915608e+01, 8.685831829691693429e+00, 8.250070091562850649e+00
1.543213126603651730e+01, 1.474543557369863045e+01, 8.698583834972394513e+00, 8.262852729401632956e+00
1.541140203180898105e+01, 1.472621226409565587e+01, 8.710689066209928555e+00, 8.276398607529475981e+00
1.538393735821887276e+01, 1.470700438845115166e+01, 8.723565154253671849e+00, 8.289587514178185401e+00
1.536359857258959671e+01, 1.468649431736982791e+01, 8.733668427818070512e+00, 8.303090250925876603e+00
1.534333888039632932e+01, 1.466719534033549444e+01, 8.746513335539038536e+00, 8.315437995789213943e+00
1.531960552805881015e+01, 1.463766740342407502e+01, 8.759666995292899827e+00, 8.328661079957324631e+00
1.529800577934000927e+01, 1.461085474737218703e+01, 8.769627448891252897e+00, 8.335051834243920155e+00
1.527657438259686451e+01, 1.458578023015755676e+01, 8.781167492017967646e+00, 8.343224089290030676e+00
1.525552813547048459e+01, 1.455909654663200037e+01, 8.792981910345785579e+00, 8.352672334421898270e+00
1.523507093144851510e+01, 1.454083378908129376e+01, 8.804962799689706188e+00, 8.361059100476404993e+00
1.521510243506214088e+01, 1.451952446773778505e+01, 8.818452845215478675e+00, 8.375004743482186598e+00
1.519537469699793064e+01, 1.450083676541009226e+01, 8.831606960916561277e+00, 8.387058375206480676e+00
1.516560357013011817e+01, 1.448052786657802748e+01, 8.845405543328867637e+00, 8.400791007846928338e+00
1.514541930433238903e+01, 1.446254996568423223e+01, 8.855060292061669003e+00, 8.413990153555854334e+00
1.512574754063116522e+01, 1.444405075821079976e+01, 8.868955739456874099e+00, 8.428269216999417779e+00
1.510653709160936309e+01, 1.442552218058232683e+01, 8.883078739346105479e+00, 8.442252110141213350e+00
1.508647707531507542e+01, 1.440223377892622736e+01, 8.897229925117567717e+00, 8.456308867669974916e+00
1.506686630696012585e+01, 1.438454732804512837e+01, 8.910466868562760823e+00, 8.467674742473299432e+00
1.504537395311978720e+01, 1.436719025824442397e+01, 8.924772742374729617e+00, 8.482320738304837349e+00
1.502400059203528038e+01, 1.434984853020408302e+01, 8.938668280899509710e+00, 8.497251617892880304e+00
1.500381096952862237e+01, 1.433258310240749545e+01, 8.952594152680154238e+00, 8.512275630333892451e+00
1.498139227891143044e+01, 1.430473140779484176e+01, 8.967021745614015771e+00, 8.527361845790490946e+00
1.495894754375028057e+01, 1.427759276334223770e+01, 8.979095210206720523e+00, 8.536966170887833272e+00
1.493962063436757148e+01, 1.425578296706746784e+01, 8.991334005353625258e+00, 8.547116266406545648e+00
1.492089712118384170e+01, 1.423597855792185918e+01, 9.005532997480258928e+00, 8.560019843014496033e+00
1.490177604773599818e+01, 1.421912506685405830e+01, 9.020259890999762220e+00, 8.574016563689161430e+00
1.488132005312443518e+01, 1.420234756137415566e+01, 9.035363184260846836e+00, 8.589542630850141691e+00
1.486309417248937770e+01, 1.418245772441595598e+01, 9.050172671877589892e+00, 8.605209485402506076e+00
1.484492236945569132e+01, 1.416363157311343279e+01, 9.065557465310128293e+00, 8.619415698595602748e+00
1.482371253252211041e+01, 1.414707540845745548e+01, 9.081022504650576366e+00, 8.634237351312510356e+00
1.480207983187816723e+01, 1.413035731582405674e+01, 9.096133130361565122e+00, 8.650204131154032083e+00
1.478409292700295730e+01, 1.411017652623596597e+01, 9.111134925621531266e+00, 8.666210927134065045e+00
1.476579210658530172e+01, 1.409347406957597748e+01, 9.126885695379638008e+00, 8.680740550464218330e+00
1.474794647295493455e+01, 1.407590031657869112e+01, 9.142911712933027957e+00, 8.696864749868117528e+00
1.472985509958581396e+01, 1.405926355691742380e+01, 9.159009688213414435e+00, 8.712722999696437043e+00
1.470987231769194281e+01, 1.403498290613871724e+01, 9.175278137358239050e+00, 8.729054580453864176e+00
1.469205592414412642e+01, 1.401605379325568279e+01, 9.190233739139216596e+00, 8.742579347478447005e+00
1.467258694238039851e+01, 1.399999670744458591e+01, 9.206497562573630944e+00, 8.758246436885714914e+00
1.464698750070254363e+01, 1.396451530103380456e+01, 9.222870691115613084e+00, 8.775069415476620449e+00
1.462959012097931222e+01, 1.394573097609151446e+01, 9.235729702493909343e+00, 8.785334846108119322e+00
1.461232418723001736e+01, 1.392816921284866005e+01, 9.252512766622727369e+00, 8.801456716807196656e+00
1.459509520593866760e+01, 1.391113520806328196e+01, 9.269543666492689127e+00, 8.818093420407135952e+00
1.457782129766544266e+01, 1.389242761397011705e+01, 9.286737009761838024e+00, 8.835009357304967281e+00
1.456067422555979007e+01, 1.387505746662926143e+01, 9.303901214073608372e+00, 8.851573616159670976e+00
1.454093264528524898e+01, 1.385944763031667115e+01, 9.321278582372107380e+00, 8.868636174727146937e+00
1.452183490528521936e+01, 1.384395957926354193e+01, 9.338525957693054380e+00, 8.886248543379196008e+00
1.450256939136261636e+01, 1.382848986956127746e+01, 9.356081404832767845e+00, 8.904029706737482286e+00
1.448570590249071444e+01, 1.381149099728333773e+01, 9.373739593576187801e+00, 8.921927729956289355e+00
1.446851174340852353e+01, 1.379550011572226964e+01, 9.391761855619405353e+00, 8.939619359943598909e+00
1.445146542866151051e+01, 1.377947656510354513e+01, 9.410004237785010162e+00, 8.957681251806629774e+00
1.443472622772808478e+01, 1.376352742371446780e+01, 9.428391968766812070e+00, 8.975866487526921844e+00
1.441347897112204457e+01, 1.374773247972687074e+01, 9.446876554649518809e+00, 8.994185532698056207e+00
1.439670929410647204e+01, 1.373148678935616473e+01, 9.465032107095568747e+00, 9.012594752696461597e+00
1.438005443040604980e+01, 1.371413086829704220e+01, 9.483896456049871304e+00, 9.031155970524059384e+00
1.436172348351955641e+01, 1.369908989092049367e+01, 9.502726395380141966e+00, 9.049644972550350275e+00
1.434529476839907680e+01, 1.368258630589981983e+01, 9.521821359332733437e+00, 9.068666264710246949e+00
1.432596682807365340e+01, 1.366760674064032521e+01, 9.541068192208980392e+00, 9.087619867967500653e+00
1.430644469737003632e+01, 1.364249604635329938e+01, 9.560602103225781079e+00, 9.106946190716216805e+00
1.428751486438738638e+01, 1.362000376098745136e+01, 9.579155835071583525e+00, 9.124969804170747878e+00
1.427113763835080462e+01, 1.360460756784627989e+01, 9.598179009285408014e+00, 9.143631796140521573e+00
1.425357990556535626e+01, 1.358992536915569538e+01, 9.618213282457084290e+00, 9.163402404312718019e+00
1.423659702004717786e+01, 1.357529461927400050e+01, 9.638406131697474066e+00, 9.183344327903142812e+00
1.422055011145261538e+01, 1.355947188804305625e+01, 9.658764761366199991e+00, 9.203442761961222018e+00
1.420393178394387412e+01, 1.354477475938876019e+01, 9.679303587555025956e+00, 9.223680234571238756e+00
1.418792813033162048e+01, 1.352953384264609760e+01, 9.700055080241202887e+00, 9.244118378294682969e+00
1.417164926884331599e+01, 1.351100610142618663e+01, 9.720957440327387289e+00, 9.264714466386829272e+00
1.415539318150458925e+01, 1.349631739613817949e+01, 9.741819759486814334e+00, 9.285357976892484544e+00
1.413965501491452059e+01, 1.348005358043714175e+01, 9.763123635850050164e+00, 9.306311995165637896e+00
1.412049699093617505e+01, 1.346554256969650432e+01, 9.784529354255475653e+00, 9.327455896770908694e+00
1.410239420678805367e+01, 1.345116380441425896e+01, 9.806265736763359442e+00, 9.348625632616899495e+00
1.408682859173827673e+01, 1.343536078151737634e+01, 9.828210848434384417e+00, 9.370015450346828700e+00
1.407096675551929010e+01, 1.341709227145638650e+01, 9.850214904000937466e+00, 9.391728675452352348e+00
1.405548569954128446e+01, 1.340132614499398400e+01, 9.872295678229052740e+00, 9.413722362515816400e+00
1.403914448020120531e+01, 1.338717174751411676e+01, 9.894689074688347574e+00, 9.435847434441999582e+00
1.402302105401019183e+01, 1.336916787309063714e+01, 9.917433576812276996e+00, 9.458055704627994942e+00
1.400766992515729115e+01, 1.335351098253752689e+01, 9.940147648636616040e+00, 9.480693677042815182e+00
1.399184053889533530e+01, 1.333945496057839009e+01, 9.963168559373880129e+00, 9.503447398780700439e+00
1.397641435057255599e+01, 1.332514364067673363e+01, 9.986506787033063048e+00, 9.526240226547294299e+00
1.396120502423593202e+01, 1.330913798652786184e+01, 1.001002447887231561e+01, 9.549282418993104926e+00
1.394522747382953298e+01, 1.329521193478767316e+01, 1.003369485608616607e+01, 9.572764553563082757e+00
1.392889808532684981e+01, 1.328144769917751411e+01, 1.005772851032448756e+01, 9.596163069270046364e+00
1.391377657895065667e+01, 1.326679459487950830e+01, 1.008202989471807598e+01, 9.619710060023747289e+00
1.389853644789551623e+01, 1.325018319924117627e+01, 1.010641741557484607e+01, 9.643683458787705831e+00
1.388280915417096217e+01, 1.323267603237881573e+01, 1.013098081009344575e+01, 9.668173383629943274e+00
1.386782714173906683e+01, 1.321606906947039484e+01, 1.015582223764765324e+01, 9.693024257555222789e+00
1.385209824275001189e+01, 1.320247149803609865e+01, 1.018087922985388261e+01, 9.718137472921993592e+00
1.383708540488366978e+01, 1.318857191526446293e+01, 1.020630582679016740e+01, 9.742778705314533383e+00
1.382221277465342801e+01, 1.317466737601879956e+01, 1.023188332510457954e+01, 9.767751006221528698e+00
1.380724471426420585e+01, 1.316080256202901388e+01, 1.025768612844179550e+01, 9.792949893338988687e+00
1.379169399299515852e+01, 1.314732597026666028e+01, 1.028375609322989170e+01, 9.818396199882043263e+00
1.377555969538028080e+01, 1.313385026678408352e+01, 1.031017690411312415e+01, 9.843951065816344936e+00
1.375937870147339837e+01, 1.312054351594522927e+01, 1.033698027012014720e+01, 9.869775797445829113e+00
1.374483549962657669e+01, 1.310595340474495885e+01, 1.036407539522959098e+01, 9.895728437917092890e+00
1.372813362162611028e+01, 1.309259427189383374e+01, 1.039110076246648440e+01, 9.922366258265084227e+00
1.371360731055585447e+01, 1.307717365241727414e+01, 1.041885730172852043e+01, 9.948735995199795568e+00
1.369911523923049046e+01, 1.306297564551987023e+01, 1.044641172328308798e+01, 9.976152903295895769e+00
1.368474724632756256e+01, 1.304836582616003504e+01, 1.047425321820437993e+01, 1.000351396388427183e+01
1.366451363693901477e+01, 1.303371705173101347e+01, 1.050233795668647474e+01, 1.003128029335848304e+01
1.365021203164813990e+01, 1.301904090883573772e+01, 1.053213140839490869e+01, 1.005880275978491056e+01
1.363114833914761270e+01, 1.300499648132955244e+01, 1.056077228950520919e+01, 1.008710244879887519e+01
1.361563290592730446e+01, 1.299210071476220740e+01, 1.059099835390001942e+01, 1.011512247047117086e+01
1.360148008405919562e+01, 1.297688715165863549e+01, 1.062061768460266187e+01, 1.014332576332856029e+01
1.358686830687923930e+01, 1.296394667088275021e+01, 1.065009565713297768e+01, 1.017271547369578855e+01
1.357009252526500198e+01, 1.295107194497022363e+01, 1.068004190910766660e+01, 1.020151693415112248e+01
1.355609413966531918e+01, 1.293597155219454464e+01, 1.071100525084110444e+01, 1.023046774954701732e+01
1.354012759902671270e+01, 1.292321436107742016e+01, 1.074134077898874473e+01, 1.026073815012199297e+01
1.352600563109894161e+01, 1.291013845466090970e+01, 1.077269901732959312e+01, 1.029023793864001490e+01
1.351165864457702170e+01, 1.289728475087409443e+01, 1.080373196120730839e+01, 1.032027375647986567e+01
1.349745577089764126e+01, 1.288449956676319275e+01, 1.083516817583271497e+01, 1.035050309840788252e+01
1.348369106084960123e+01, 1.287081423057585461e+01, 1.086686602291648640e+01, 1.038099016309341671e+01
1.346919452011325724e+01, 1.285823616227171939e+01, 1.089870105125010546e+01, 1.041220306238860083e+01
1.345535144731896970e+01, 1.284512750187544761e+01, 1.093116744624548886e+01, 1.044318572060743122e+01
1.344116390475343081e+01, 1.283234814310023708e+01, 1.096369363816190123e+01, 1.047475902453076380e+01
1.342706258895892724e+01, 1.281943864061311089e+01, 1.099670534962880453e+01, 1.050648738117884839e+01
1.341093006594555703e+01, 1.279951555402334051e+01, 1.103002207867896445e+01, 1.053860846510264437e+01
1.339706214831434572e+01, 1.278489405845290250e+01, 1.106448516258415360e+01, 1.057438467366124613e+01
1.338114484462123421e+01, 1.277236155239844706e+01, 1.109838935757239575e+01, 1.060801575871375313e+01
1.336696679923259268e+01, 1.276005480478473508e+01, 1.113355487668455446e+01, 1.064075800431572816e+01
1.335359805773398278e+01, 1.274637540641480449e+01, 1.116830435200750316e+01, 1.067385246409924626e+01
1.333886921405133741e+01, 1.272850345195943866e+01, 1.120303030076950357e+01, 1.070806935693806672e+01
1.332279698515851685e+01, 1.271615985962718121e+01, 1.123882837475589547e+01, 1.074495870508356532e+01
1.330939881733016072e+01, 1.270365516771758330e+01, 1.127557683677619238e+01, 1.077893751123274058e+01
1.329537130191313565e+01, 1.269144004032543016e+01, 1.131140281872218978e+01, 1.081354211151874622e+01
1.328184741189533291e+01, 1.267902479521707981e+01, 1.134790252314569692e+01, 1.084831372541249017e+01
1.326863677869859082e+01, 1.266477712798112698e+01, 1.138452125267115633e+01, 1.088356712691160588e+01
1.325523685589242184e+01, 1.265263052153452961e+01, 1.142137441109021267e+01, 1.092033449395754907e+01
1.324219375169971613e+01, 1.263872014712189973e+01, 1.145867455886044439e+01, 1.095609528429112522e+01
1.322693964643071496e+01, 1.262679798866371783e+01, 1.149618201235082182e+01, 1.099345116498187913e+01
1.321328073567163131e+01, 1.261493967902709201e+01, 1.153528070476858680e+01, 1.102966879090784857e+01
1.319938092367819138e+01, 1.260308365819854792e+01, 1.157388809887380887e+01, 1.106629062637906635e+01
1.318648443086930833e+01, 1.258986772904014195e+01, 1.161303105765488475e+01, 1.110329116393845261e+01
1.317032943567157055e+01, 1.257772203174290837e+01, 1.165199142204566307e+01, 1.114164484606134309e+01
1.315741408420665692e+01, 1.256408160366079052e+01, 1.169337002932530112e+01, 1.117944500473974401e+01
1.314425087799129699e+01, 1.255213124483016074e+01, 1.173315226473439132e+01, 1.121887034153709273e+01
1.313132790721582843e+01, 1.253785019929571476e+01, 1.177346770440895440e+01, 1.125747417940970152e+01
1.311849418311478921e+01, 1.252442104563142955e+01, 1.181408328277221997e+01, 1.129821206428657021e+01
1.310584477167092032e+01, 1.251208020972209667e+01, 1.185505586821120438e+01, 1.133871542484195594e+01
1.309215802497840642e+01, 1.250051095297307491e+01, 1.189628792876115604e+01, 1.137879313421297489e+01
1.307859687206936883e+01, 1.248895286995782250e+01, 1.193857997954305183e+01, 1.141863749945656359e+01
1.306588740331482512e+01, 1.247696241739394729e+01, 1.198122729695768385e+01, 1.145887138902506486e+01
1.305332604494381421e+01, 1.246379158042073243e+01, 1.202372770931129331e+01, 1.149988250880505802e+01
1.303764102060157271e+01, 1.245184684074930637e+01, 1.206659405465416768e+01, 1.154227921784532995e+01
1.302460383609636096e+01, 1.244025604056697709e+01, 1.211215618852183162e+01, 1.158388845289408842e+01
1.300817596448442082e+01, 1.242854504037768848e+01, 1.215618980955889761e+01, 1.162579522185423286e+01
1.299510229301482589e+01, 1.241705903626495378e+01, 1.220333501806332954e+01, 1.166808902376737400e+01
1.298205473553445266e+01, 1.240579437898590243e+01, 1.224833399281563473e+01, 1.171073789270622356e+01
1.296952510892112009e+01, 1.239408800435379554e+01, 1.229377066926402762e+01, 1.175359223880803761e+01
1.295692802747404926e+01, 1.237982439796313727e+01, 1.233922851648586239e+01, 1.179727249355472551e+01
1.294454875378514913e+01, 1.236650220208752948e+01, 1.238522198229582294e+01, 1.184365077261472976e+01
1.293184150850989234e+01, 1.235523511799770624e+01, 1.243149832518101050e+01, 1.188967603645875926e+01
1.291949122753757528e+01, 1.234384925378965292e+01, 1.247846123934425222e+01, 1.193425362300253667e+01
1.290352642551879292e+01, 1.233219397256518413e+01, 1.252558728565073487e+01, 1.197937824399003581e+01
1.289143465939389266e+01, 1.232019744756071944e+01, 1.257641722654379812e+01, 1.202511882618004257e+01
1.287892115362415169e+01, 1.230890429493924998e+01, 1.262426549270766785e+01, 1.207172378255003586e+01
1.286690276219685458e+01, 1.229709729351445979e+01, 1.267295922113867412e+01, 1.211810122949773749e+01
1.285484048156704695e+01, 1.228427087286364916e+01, 1.272167746855726378e+01, 1.216542829502053813e+01
1.283984991134866860e+01, 1.227311599803520714e+01, 1.277093846640248032e+01, 1.221423292013514228e+01
1.282347102055310373e+01, 1.226179100930054489e+01, 1.282347102055310373e+01, 1.226179100930054489e+01
